x0,x1,y,x2,x3
A1,A43,0.0,0.0,0.32
A6,A25,0.05,0.03,0.0
A1,A7,0.93,0.38,0.4
A6,A26,0.19,0.21,0.0
A4,A25,0.22,0.0,0.0
A2,A107,0.08,0.0,0.0
A5,A245,0.0,0.0,0.03
A6,A58,0.0,0.0,0.04
A6,A14,0.0,0.0,0.08
A6,A14,0.03,0.0,0.0
A2,A10,0.01,0.01,0.0
A10,,0.18,0.14,0.0
A11,A3,0.23,0.07,0.0
A5,A300,0.0,0.0,0.05
A1,A14,0.0,0.0,0.05
,A15,0.0,0.0,0.55
A1,A7,4.23,3.37,3.08
A2,A34,0.37,0.35,0.0
A10,A27,1.22,0.0,0.0
A1,A25,0.14,0.12,0.0
A10,A16,0.11,0.09,0.0
A5,A33,0.24,0.11,0.0
A11,A6,1.11,0.63,0.07
A2,,0.02,0.23,0.0
A11,A302,0.05,0.04,0.0
A1,A56,0.0,0.0,0.09
A7,A218,0.0,0.0,0.12
A11,A20,0.46,0.29,0.02
A6,A39,0.16,0.11,0.0
A2,A80,0.63,0.11,0.0
A11,A16,0.0,0.0,0.09
A2,A16,0.5,0.41,0.06
A2,A13,0.06,0.21,0.0
A9,,0.0,0.0,0.37
A0,A55,0.05,0.0,0.03
A2,A24,0.36,0.38,0.0
A1,A76,0.01,0.01,0.0
A9,A7,0.7,0.13,0.91
A4,A0,0.03,0.0,0.0
A6,A14,0.0,0.0,0.06
A1,A34,0.0,0.0,0.11
A0,A14,0.08,0.02,0.04
A2,A27,1.09,0.55,0.0
A6,A25,0.17,0.0,0.0
A7,A16,0.0,0.0,0.08
A6,A6,0.15,0.12,0.34
A2,A32,2.08,2.04,0.06
A11,A15,0.0,0.0,0.18
A10,A32,0.36,0.08,0.0
A6,A27,0.64,0.28,0.0
A10,A16,0.08,0.06,0.0
A2,A10,0.1,0.01,0.0
A1,A176,0.0,0.0,0.04
A1,A303,0.0,0.02,0.0
A3,A3,0.23,0.0,0.0
A6,A6,0.03,0.01,0.0
A1,A6,0.0,0.0,0.5
A10,A3,0.31,0.24,0.01
A3,A46,0.15,0.0,0.0
A9,A25,0.13,0.02,0.05
A1,,0.18,0.01,0.5
A2,A27,0.1,0.02,0.0
A4,A33,0.19,0.0,0.0
A4,A55,0.13,0.07,0.0
A9,A15,0.05,0.0,0.0
A6,A56,0.0,0.0,0.19
A5,A61,0.0,0.0,0.01
A7,A14,0.74,0.15,0.13
A10,A44,0.16,0.0,0.0
A4,A15,0.0,0.0,0.13
A1,A3,0.14,0.12,0.0
A10,A16,0.24,0.17,0.0
A1,A25,0.23,0.02,0.0
A4,A57,0.0,0.12,0.0
,A25,0.52,0.03,0.0
A10,A27,0.13,0.01,0.0
A9,A139,0.11,0.0,0.0
A10,A10,0.4,0.11,0.0
A3,A135,0.04,0.03,0.0
A5,A28,0.0,0.0,0.02
A10,A27,0.36,0.11,0.0
A1,A53,0.03,0.0,0.14
A1,A55,0.0,0.0,0.03
A6,A7,0.1,0.04,0.11
A1,A141,0.16,0.01,0.05
A9,A7,0.0,0.0,0.04
A6,A2,0.02,0.01,0.0
A8,A54,0.1,0.07,0.31
A8,A34,0.0,0.0,0.05
A8,A160,0.0,0.0,0.04
A0,A25,0.99,0.64,0.0
A8,A7,0.48,0.13,0.56
A5,A304,0.0,0.0,0.01
A10,A34,0.0,0.6,0.0
A6,A25,0.31,0.01,0.0
A6,A33,0.1,0.08,0.0
A7,A27,0.72,0.03,0.0
A6,A0,0.02,0.0,0.0
A9,A16,0.14,0.11,0.19
A4,A34,0.13,0.06,0.16
A6,A77,0.11,0.18,0.02
A8,A34,0.05,0.01,0.0
A8,A34,0.04,0.01,0.0
A6,A33,0.55,0.2,0.0
A2,A7,0.41,0.11,0.12
A6,A33,0.11,0.03,0.0
A6,A90,0.27,0.21,0.0
A10,A27,0.02,0.02,0.0
A5,A6,0.32,0.06,0.64
A4,,0.27,0.17,0.0
A6,A3,0.9,0.53,0.0
A0,A25,0.09,0.02,0.0
A1,A116,0.0,0.0,0.02
A7,A14,0.04,0.01,0.08
A5,A235,0.01,0.0,0.0
A11,A27,0.46,0.12,0.0
A4,A13,0.27,0.21,0.0
A9,A33,0.1,0.07,0.0
A6,A27,1.05,0.67,0.0
A4,A3,0.46,0.02,0.0
A0,A26,0.1,0.04,0.0
A0,A233,0.09,0.02,0.0
A4,A10,0.72,0.56,0.0
A11,A25,0.53,0.15,0.0
A6,A7,0.48,0.35,0.36
A1,A58,0.0,0.0,0.01
A11,A27,0.74,0.26,0.02
A0,A34,0.41,0.43,0.01
A3,A107,0.05,0.0,0.0
A9,A224,0.0,0.0,0.6
A0,A26,0.22,0.08,0.0
A9,A64,0.02,0.0,0.0
A1,,0.05,0.04,0.06
A0,A16,0.0,0.03,0.0
A1,A256,0.0,0.0,0.01
A7,A16,0.08,0.06,0.0
A9,A83,0.01,0.01,0.0
A11,A15,0.09,0.07,0.0
A0,A15,0.0,0.0,0.06
A5,A51,1.52,0.94,0.02
A6,A305,0.13,0.09,0.0
A5,A55,0.0,0.0,0.03
A10,A16,0.23,0.15,0.0
A6,A6,0.01,0.02,0.0
A4,A25,0.15,0.02,0.0
A5,A25,0.42,0.0,0.0
A1,A3,1.69,0.87,0.14
A10,A16,0.06,0.05,0.0
A2,A32,0.92,0.4,0.0
A10,A27,0.17,0.02,0.0
A10,A51,0.11,0.0,0.0
A8,A228,0.0,0.02,0.0
A11,A36,0.11,0.0,0.0
A7,A28,0.0,0.0,0.04
A0,A7,5.08,3.11,1.25
A1,A25,0.41,0.11,0.0
A11,A51,0.71,0.55,0.0
A6,A34,0.05,0.02,0.0
A10,A22,0.0,0.0,1.96
A10,A90,0.15,0.1,0.0
A6,A56,0.0,0.0,0.03
A4,A97,0.03,0.0,0.0
A0,A27,0.15,0.04,0.0
A2,A3,0.03,0.14,0.0
A2,A89,0.02,0.0,0.0
A4,A16,0.29,0.4,0.0
A0,A306,0.0,0.0,0.03
A7,A10,0.22,0.12,0.0
A6,A307,0.58,0.03,0.0
,A130,0.0,0.0,0.05
A10,A24,0.1,0.03,0.0
A5,A7,0.76,0.4,0.0
A0,A15,0.04,0.01,0.0
A1,A58,1.74,1.24,1.87
A0,A308,0.03,0.01,0.23
A0,A7,0.0,0.0,0.43
A8,A14,0.0,0.0,0.14
A0,A34,0.41,0.07,0.04
A11,A34,0.22,0.24,0.0
A10,A15,0.04,0.21,0.05
A1,A15,1.37,0.44,0.0
A2,A25,0.11,0.0,0.0
A10,A34,0.24,0.07,0.0
A1,A58,0.32,0.04,0.11
A7,A14,0.0,0.0,0.01
A6,A24,0.43,0.14,0.0
A0,A3,0.03,0.01,0.0
A4,A25,0.1,0.02,0.0
A4,A34,0.0,0.0,0.11
A10,A100,0.12,0.08,0.0
A6,A77,0.09,0.16,0.0
A11,A3,0.0,0.01,0.0
A8,A22,0.0,0.0,0.37
A6,A33,0.11,0.01,0.0
A6,A3,0.12,0.04,0.0
A4,A34,0.0,0.0,0.33
A2,A13,0.27,0.59,0.01
A4,A97,0.17,0.0,0.0
A1,A77,0.5,0.63,0.0
A10,A27,0.35,0.42,0.02
A2,A14,0.18,0.05,0.0
A10,A15,0.0,0.0,0.27
A2,A10,0.26,0.17,0.0
A4,A3,4.14,2.21,0.0
A10,A27,0.08,0.27,0.0
A0,A33,0.45,0.1,0.0
A7,A64,0.18,0.04,0.0
A8,A14,0.0,0.0,0.57
A3,A131,0.34,0.0,0.0
A10,A34,2.58,3.9,0.66
A7,A24,0.1,0.03,0.0
A8,A14,0.0,0.0,0.04
A4,A26,0.0,0.0,0.02
A6,A309,0.01,0.02,0.0
A4,A25,0.32,0.35,0.0
A10,A24,0.04,0.01,0.0
A3,A27,0.34,0.2,0.0
A1,A53,0.0,0.02,0.0
A5,A41,0.0,0.0,0.02
A9,A17,0.0,0.0,0.05
A2,A3,0.34,1.08,0.03
A6,A16,0.39,1.01,0.02
A6,A14,0.0,0.0,0.17
A10,A94,0.16,0.12,0.0
A6,A36,0.13,0.02,0.0
A3,A310,0.05,0.0,0.0
A7,A156,0.13,0.1,0.0
A6,A58,0.0,0.0,0.28
A10,A16,0.18,0.14,0.0
A6,A60,0.52,0.49,0.0
A2,A25,0.09,0.02,0.0
A1,A34,0.2,0.22,0.24
A5,A61,0.0,0.0,0.01
A10,A34,0.0,0.0,0.02
A10,A27,0.15,0.04,0.0
A6,A25,0.11,0.14,0.0
A3,A137,0.0,0.0,0.08
A8,A25,0.02,0.0,0.0
A2,A122,0.06,0.05,0.0
A2,A212,0.0,0.0,0.28
,A162,0.0,0.01,0.0
A5,A61,0.0,0.0,0.04
A7,A24,0.24,0.18,0.03
A11,A10,0.33,0.24,0.0
A5,A15,0.0,0.0,0.04
A3,A15,0.0,0.0,0.44
A4,A205,0.17,0.12,0.0
A1,A32,0.41,0.02,0.0
A11,A25,0.61,0.18,0.0
A5,A14,0.0,0.0,0.01
A1,A141,0.08,0.0,0.13
A10,A15,0.0,0.0,0.15
A10,A15,0.0,0.0,0.29
A11,A27,0.89,1.43,0.0
A6,A70,0.0,0.0,0.01
A10,A15,0.0,0.0,0.1
A6,A14,0.0,0.0,0.05
A5,A25,0.42,0.0,0.0
A11,A156,0.12,0.01,0.0
A0,A25,0.2,0.05,0.0
A5,A16,0.0,0.0,0.05
A6,A26,0.41,0.29,0.0
A8,A16,0.0,0.0,0.01
A0,,0.09,0.06,0.0
A7,A45,0.0,0.0,0.08
A10,A27,0.14,0.1,0.0
A10,A3,0.1,0.02,0.0
A0,A16,1.82,1.07,0.06
A7,A24,1.63,0.22,0.51
A4,A15,0.0,0.0,0.07
A1,A311,0.0,0.02,0.0
A10,A181,0.25,0.17,0.0
A2,A32,0.23,0.07,0.0
A7,A14,0.0,0.0,0.06
A2,A32,0.39,0.16,0.0
A11,A27,0.1,0.0,0.0
A6,A6,0.0,0.03,0.0
A2,A24,0.03,0.01,0.0
A8,A64,0.07,0.05,0.0
A3,A7,1.92,0.16,0.99
A10,A27,1.69,0.2,0.0
A8,A14,0.0,0.0,0.14
A1,A114,0.04,0.0,0.0
A7,A14,0.27,0.25,0.14
A9,A148,0.04,0.0,0.0
A2,A64,0.23,0.06,0.0
,A130,0.0,0.0,0.08
A0,A6,0.0,0.0,0.07
A6,A27,0.45,0.24,0.0
A8,A14,0.0,0.0,0.18
A10,A10,0.12,0.0,0.0
A10,A312,0.02,0.0,0.0
A2,A27,0.69,1.41,0.04
A5,A58,0.01,0.03,0.0
A4,A198,0.44,0.0,0.0
A8,A32,0.02,0.06,0.0
A5,A61,0.0,0.0,0.02
A6,A70,0.0,0.0,0.02
A10,A15,0.18,0.64,0.49
A10,A56,0.04,0.03,0.16
A5,A16,0.3,0.44,0.0
A4,A109,0.18,0.07,0.0
A5,A14,0.0,0.0,0.08
A8,A33,0.19,0.02,0.0
A10,A15,0.0,0.0,0.14
A3,A27,0.29,0.0,0.0
A2,A93,0.0,0.15,0.01
A6,A51,0.53,0.4,0.03
A11,A27,1.3,1.51,0.27
A3,A20,0.19,0.0,0.0
A4,A256,0.0,0.0,0.02
A4,A5,0.0,0.0,0.03
A1,A153,0.0,0.0,0.02
A10,A25,0.13,0.0,0.0
A10,A51,0.34,0.0,0.0
A1,A14,0.48,0.2,0.01
A11,A15,0.07,0.02,0.0
A2,A90,0.06,0.02,0.0
A10,A15,0.03,0.01,0.0
A11,A3,0.11,0.0,0.0
A6,A220,0.0,0.0,0.11
A11,A33,0.05,0.02,0.0
A9,A59,0.01,0.0,0.0
A10,A34,1.54,0.02,0.0
A1,A120,0.33,0.03,0.15
A10,A27,0.17,0.04,0.0
A9,A3,0.08,0.0,0.0
A3,A14,0.0,0.0,1.44
A1,A56,0.0,0.0,0.09
A4,A109,0.11,0.04,0.0
A7,A6,0.11,0.07,0.0
A6,A33,0.11,0.04,0.0
A2,A33,0.21,0.16,0.0
A2,A34,0.03,0.01,0.0
A5,A41,0.0,0.0,0.03
A10,A7,0.39,0.22,0.13
A4,A53,0.0,0.02,0.0
A11,A190,0.08,0.06,0.0
A4,A15,0.0,0.0,0.03
A4,A7,0.0,0.0,0.16
A6,A133,0.0,0.03,0.0
A6,A26,1.15,0.44,0.0
A6,A313,0.01,0.01,0.0
A1,A24,0.23,0.18,0.2
A4,A7,0.5,0.16,0.46
A10,A43,0.08,0.0,0.03
A2,A24,0.4,0.27,0.0
A7,A111,0.0,0.0,0.07
A5,A154,0.05,0.0,0.0
A4,A25,0.13,0.13,0.0
A10,A27,0.13,0.02,0.0
A2,A23,0.08,0.02,0.0
A11,A229,0.93,0.63,0.0
A6,A51,0.15,0.37,0.0
A7,A54,0.17,0.12,0.0
A4,A56,0.0,0.0,0.02
A4,A314,0.0,0.0,0.04
A6,A231,0.08,0.0,0.0
A11,A25,0.23,0.16,0.0
A9,A41,0.15,0.0,0.0
A8,A164,0.01,0.05,0.0
A1,A183,0.0,0.0,0.03
A6,A25,0.13,0.1,0.0
A11,A36,0.12,0.1,0.0
A3,A3,0.04,0.0,0.0
A1,A27,0.22,0.06,0.0
A4,A315,0.0,0.0,0.1
A0,A7,3.21,1.11,0.95
A9,A134,0.01,0.0,0.0
A4,A4,0.11,0.0,0.0
A6,A33,0.13,0.01,0.0
A3,A15,0.12,0.09,0.0
A5,A316,0.0,0.03,0.0
A4,A94,0.02,0.0,0.0
A6,A16,0.3,0.23,0.38
A6,A33,0.1,0.03,0.0
A5,A160,0.0,0.0,0.25
A0,A15,0.06,0.02,0.05
A0,A50,0.0,0.04,0.0
A1,A58,0.03,0.03,0.01
A11,A25,1.48,0.92,0.01
A2,A94,0.0,0.0,0.04
A10,A25,0.06,0.02,0.0
A4,A3,0.0,0.03,0.0
A4,A3,0.72,0.19,0.0
A2,A16,0.45,0.02,0.0
A0,A26,0.05,0.01,0.0
A11,A27,0.17,0.21,0.0
A7,A34,0.0,0.0,0.02
A0,A15,0.1,0.03,0.0
A3,A25,0.54,0.1,0.0
A6,A13,0.11,0.15,0.0
A9,A215,0.02,0.0,0.0
A10,A59,0.02,0.0,0.0
A10,A51,0.03,0.01,0.0
A4,A27,0.06,0.0,0.0
A3,A20,0.08,0.07,0.0
A6,,0.0,0.03,0.0
A6,A34,0.22,0.14,0.0
A7,A14,0.0,0.0,0.03
A6,A34,0.0,0.0,0.22
A7,A20,0.05,0.03,0.0
A6,A56,0.0,0.0,0.28
A4,A159,0.03,0.0,0.0
A9,A20,0.07,0.0,0.0
A6,A58,0.0,0.05,0.0
A7,,0.18,0.1,0.0
A2,A59,0.35,0.01,0.0
A6,A317,0.0,0.0,0.02
A3,A28,0.0,0.0,0.1
A6,A56,0.04,0.0,0.01
A6,A7,0.0,0.0,0.23
A6,A51,0.53,0.02,0.0
A7,A143,0.22,0.15,0.0
A0,A25,0.35,0.24,0.0
A4,A10,0.13,0.03,0.0
A1,A144,0.0,0.0,0.1
A6,A14,0.0,0.0,0.02
A7,A240,0.04,0.01,0.0
A1,A14,0.0,0.0,0.07
A9,A47,0.0,0.03,0.0
A4,A51,0.19,0.0,0.0
A10,A240,0.0,0.0,0.07
A10,A27,0.0,0.02,0.0
A6,A27,0.24,0.55,0.0
A4,A46,0.05,0.01,0.0
A10,A15,0.05,0.02,0.1
A4,A34,0.1,0.04,0.0
A6,A90,0.1,0.03,0.0
A8,A34,0.04,0.01,0.0
A7,A111,0.0,0.0,0.08
A11,A27,0.12,0.0,0.0
A7,A46,0.07,0.0,0.0
A6,A26,0.36,0.01,0.0
A3,A29,0.1,0.0,0.0
A4,A12,0.0,0.0,0.03
A5,A300,0.0,0.0,0.03
A5,A15,0.0,0.0,0.06
A1,,0.28,0.0,2.02
A6,A15,0.08,0.08,0.03
A3,,0.05,0.0,0.0
A4,A193,0.0,0.19,0.0
A9,A138,0.0,0.06,0.0
A3,A16,0.13,0.09,0.16
A4,A5,0.0,0.0,0.02
A1,A141,0.0,0.0,0.05
A8,A228,0.0,0.04,0.0
A11,A25,0.01,0.0,0.0
A8,A160,0.0,0.0,0.35
A7,A34,0.04,0.02,0.0
A9,A15,0.0,0.0,0.01
A10,,0.06,0.04,0.0
A6,A25,0.14,0.09,0.0
A6,A28,0.0,0.0,0.01
A4,A14,0.0,0.0,0.02
A10,A164,0.01,0.02,0.0
A5,A84,0.03,0.04,0.0
A7,A64,1.19,0.29,0.0
A3,A124,0.0,0.0,0.03
A9,A156,0.43,0.01,0.0
A11,A90,0.04,0.0,0.0
A4,A286,0.08,0.0,0.02
A6,A14,0.0,0.0,0.13
A1,A58,0.0,0.0,0.3
A1,A7,11.27,8.89,10.22
A6,A34,0.19,0.11,0.0
A7,A247,0.0,0.0,0.12
A10,A27,0.56,0.11,0.0
A1,A14,0.0,0.0,0.28
A10,A16,0.2,0.0,0.0
A1,A109,0.0,0.01,0.0
A1,A46,0.15,0.1,0.0
A1,A58,0.07,0.05,0.29
A7,A131,0.06,0.0,0.0
A10,,0.18,0.17,0.0
A0,A10,0.14,0.11,0.0
A1,A55,0.0,0.0,0.01
A1,A16,0.26,0.1,0.72
A0,A318,0.0,0.06,0.0
A7,A33,0.92,0.0,0.01
A6,A6,0.0,0.0,0.17
A4,A16,0.88,2.3,0.2
A6,A90,0.41,0.0,0.0
A4,A98,0.12,0.0,0.0
A10,A27,0.45,0.35,0.0
A10,A33,0.73,0.1,0.0
A6,A26,0.01,0.08,0.0
A2,A23,0.2,0.05,0.0
A7,A27,0.29,0.0,0.0
A6,A15,0.21,0.18,0.22
A1,A55,0.01,0.02,0.04
A6,A56,0.02,0.01,0.0
A9,A43,0.0,0.0,0.3
A4,,0.39,0.14,0.0
A7,A286,0.06,0.05,0.04
A9,A3,0.03,0.01,0.0
A6,A60,0.96,0.04,0.0
A1,A58,0.0,0.0,0.29
A2,A25,0.1,0.03,0.0
A7,A156,0.11,0.0,0.0
A7,A34,0.08,0.0,0.07
A5,A40,0.02,0.0,0.0
A8,A60,0.01,0.06,0.0
A10,A274,0.41,0.0,0.0
A7,A6,0.0,0.0,0.12
A10,A27,0.64,0.18,0.0
A11,A27,0.7,0.93,0.14
A11,A319,0.38,0.15,0.0
A10,A27,0.37,0.25,0.0
A5,A15,0.09,0.07,0.03
A6,A320,0.06,0.04,0.0
A2,A179,0.22,0.15,0.0
A10,A27,0.11,0.0,0.0
A5,A25,0.26,0.01,0.0
A10,A27,0.46,0.4,0.01
A6,A321,0.21,0.01,0.0
A11,A3,0.38,0.01,0.0
A5,A247,0.02,0.01,0.12
A10,A16,0.17,0.12,0.0
A10,A14,0.0,0.06,0.0
A1,A197,0.0,0.0,0.06
A4,A59,0.04,0.01,0.0
A6,A25,0.4,0.02,0.0
A6,A37,2.7,1.91,0.11
A6,A27,0.08,0.02,0.0
A10,A25,0.19,0.15,0.0
A3,A3,0.19,0.05,0.0
A10,A33,0.04,0.01,0.0
A3,A33,0.26,0.01,0.0
A11,A27,0.35,0.02,0.01
A4,A139,0.0,0.02,0.0
A10,A27,0.1,0.01,0.0
A10,A235,0.22,0.06,0.0
A6,A14,0.24,0.19,0.75
A8,A27,0.0,0.05,0.0
A11,A51,0.0,0.01,0.0
A0,A35,0.55,0.14,0.0
A10,A10,0.02,0.0,0.0
A5,A61,0.0,0.0,0.02
A9,A148,0.0,0.05,0.0
A11,A24,0.24,0.01,0.0
A1,A54,0.86,0.0,2.55
A6,A24,0.43,0.03,0.0
A4,A38,0.0,0.03,0.0
A1,A7,0.0,0.0,0.7
A11,A27,0.56,0.15,0.0
A11,A132,0.01,0.01,0.0
A2,A26,0.46,0.39,0.0
A7,A14,1.06,0.62,0.13
A8,A27,1.32,0.02,0.0
A0,A7,0.0,0.0,2.65
A5,A41,0.0,0.0,0.02
A0,A25,0.16,0.02,0.0
A10,A93,0.0,0.02,0.0
A6,A14,0.0,0.0,0.06
A8,A34,0.0,0.0,0.13
A4,A14,0.0,0.0,0.07
A4,A15,0.01,0.0,0.0
A4,A16,1.56,1.47,0.19
A4,A159,0.1,0.03,0.0
A3,A90,0.07,0.01,0.0
A6,A24,0.11,0.03,0.0
A7,A32,0.21,0.06,0.0
A10,A33,0.12,0.0,0.0
A5,A284,0.0,0.0,0.16
A7,A33,0.43,0.11,0.0
A7,A16,0.26,0.2,0.0
A11,A26,0.1,0.0,0.0
A8,A7,0.0,0.0,0.03
A11,A14,0.03,0.02,0.0
A2,A6,0.11,0.2,0.0
A10,A34,0.0,0.02,0.0
A3,A60,0.21,0.05,0.0
A7,A6,0.14,0.05,0.01
A10,A100,0.36,0.0,0.0
A4,A32,0.57,0.2,0.0
,A51,0.11,0.03,0.0
,A46,0.66,0.52,0.15
A4,A63,0.0,0.0,0.04
A10,A102,0.1,0.07,0.0
A6,A55,0.0,0.01,0.01
A10,A51,0.22,0.15,0.0
A3,A7,0.25,0.0,0.0
A8,,0.07,0.25,0.0
A11,A34,0.0,0.0,0.2
A7,A33,0.37,0.02,0.0
A5,A31,0.0,0.0,0.04
A1,A55,0.05,0.02,0.02
A10,A27,0.11,0.25,0.01
A6,A25,0.2,-7.2601581728870554,0.0
A6,A3,0.14,0.01,0.0
A1,A86,0.0,0.0,0.04
A3,A164,0.0,0.1,0.02
A11,A25,1.49,0.09,0.0
A7,A34,0.0,0.0,0.12
A11,A51,0.21,0.19,0.0
A11,A27,0.11,0.03,0.0
A6,A111,0.0,0.0,0.12
A10,A156,0.04,0.01,0.0
A5,A194,0.0,0.0,0.04
A4,A25,0.06,0.03,0.0
A5,A7,0.16,0.2,0.53
A4,A7,0.0,0.0,0.61
A8,A188,0.0,0.02,0.0
A5,A16,0.0,0.0,0.19
A3,A167,0.0,0.0,0.12
A11,A14,0.0,0.0,0.02
A6,A51,0.25,0.23,0.0
A9,A238,0.0,0.02,0.0
A6,A322,0.3,0.02,0.0
A10,A24,0.05,0.04,0.0
A10,A25,0.85,0.37,0.0
A5,A15,0.04,0.0,0.0
A11,A27,0.61,0.32,0.01
A0,A33,0.16,0.04,0.0
A5,A154,0.1,0.09,0.01
A3,A15,0.0,0.0,0.04
A9,A120,0.0,0.02,0.0
A6,,0.04,0.03,0.0
A0,A25,0.08,0.0,0.0
A10,A27,0.52,0.28,0.0
A6,A51,2.66,2.01,0.0
A5,A7,0.96,0.53,0.3
A1,A143,0.11,0.03,0.0
A4,A16,0.88,0.6,0.0
A6,A14,0.0,0.0,0.17
A6,A3,0.17,0.25,0.0
A3,A27,0.15,0.12,0.0
A6,A14,0.0,0.0,0.06
A4,A33,0.03,0.01,0.0
A0,A34,0.07,0.04,0.0
A10,A25,0.44,0.02,0.0
A10,A33,0.53,0.19,0.0
A10,A14,0.0,0.0,0.69
A11,A143,0.04,0.02,0.0
A6,A107,0.14,0.0,0.0
A10,A16,0.01,0.01,0.0
A6,A33,0.08,0.02,0.0
A6,A25,0.08,0.03,0.0
A4,A7,0.31,0.54,0.84
A10,A15,0.0,0.0,0.14
A6,A104,0.0,0.05,0.0
A11,A27,1.94,1.22,0.02
A10,A24,0.05,0.01,0.0
A0,A41,0.1,0.09,0.0
A0,A41,0.09,0.0,0.0
A6,A6,0.04,0.03,0.0
A2,A33,0.27,0.03,0.0
A6,A27,0.4,0.27,0.05
A10,A24,0.38,0.29,0.15
A9,A323,0.16,0.0,0.0
A6,A58,0.03,0.17,0.0
A6,A25,1.91,0.84,0.0
A8,A7,0.14,0.05,0.01
A6,A14,0.0,0.0,0.22
A6,A3,0.3,0.26,0.0
A7,,0.06,0.02,0.04
A4,A43,0.0,0.0,0.1
A5,A49,0.09,0.02,0.0
A6,A77,1.06,0.52,0.01
A2,A25,0.18,0.0,0.0
A7,A7,2.59,1.06,0.8
A1,A130,0.0,0.0,0.08
A6,A90,0.0,0.27,0.0
A7,A33,0.24,0.09,0.0
A4,A43,0.0,0.0,0.47
A5,A26,1.88,0.98,0.0
A6,A36,0.18,0.14,0.0
A4,A108,0.14,0.04,0.0
A11,A291,0.0,0.0,0.02
A1,A34,0.06,0.04,0.05
A1,A56,0.0,0.0,0.03
A3,A27,0.61,0.73,0.0
A6,A14,0.0,0.0,0.05
A2,A22,0.06,0.04,0.0
A5,A113,0.23,0.33,0.0
A6,A14,0.0,0.0,0.05
A3,A3,0.39,0.92,0.0
A2,A33,0.11,0.2,0.0
A5,A272,0.08,0.05,0.0
A1,A86,0.0,0.0,0.23
A11,A10,0.22,0.17,0.0
A7,A16,0.0,0.0,0.08
A10,A274,0.41,0.0,0.0
A5,A7,0.27,0.05,0.22
A11,A27,0.92,0.09,0.0
A11,A10,0.22,0.06,0.0
A2,A14,0.06,0.05,0.14
A1,A161,0.0,0.0,0.05
A10,A27,0.55,1.01,0.0
A5,A57,0.04,0.15,0.0
A4,A16,0.0,0.0,0.13
A2,A59,0.14,0.0,0.0
A11,A56,0.06,0.02,0.0
A6,A27,1.08,3.48,0.03
A5,A194,0.0,0.0,0.01
A1,A7,0.27,0.1,0.22
A1,A14,0.0,0.0,0.1
A1,A58,0.15,0.07,0.28
A8,A54,0.0,0.0,0.13
A8,A324,0.0,0.0,0.13
A5,A25,0.11,0.11,0.0
A3,A27,0.34,0.04,0.0
A6,A53,0.13,0.17,0.03
A4,A231,0.0,0.16,0.0
A1,A141,0.0,0.0,0.38
A6,A32,0.18,0.05,0.0
A6,A41,0.11,0.09,0.0
A2,A64,0.58,0.39,0.0
A4,A14,0.0,0.0,0.06
A10,A25,2.13,1.18,0.01
A10,A27,0.12,0.31,0.0
A6,A24,0.21,0.08,0.0
A2,A3,0.0,0.01,0.0
A5,A325,0.0,0.0,0.03
A2,A94,0.02,0.0,0.0
A7,,0.23,0.15,0.2
A11,A25,0.1,0.0,0.0
A9,A24,0.72,0.05,0.0
A10,A49,0.32,0.09,0.0
A10,A7,0.14,0.01,0.07
A3,A27,0.39,0.25,0.0
A5,A14,0.0,0.0,0.05
A5,A42,0.0,0.0,0.01
A5,A31,0.0,0.0,0.05
A6,A96,0.02,0.05,0.0
A4,A3,0.08,0.09,0.0
A11,A27,0.54,0.02,0.0
A10,A260,0.02,0.09,0.0
A4,A33,0.08,0.06,0.0
A4,A51,0.08,0.01,0.0
A6,A15,0.0,0.0,0.02
A1,A58,0.45,0.25,0.3
A9,A139,0.02,0.0,0.0
A6,A33,0.72,0.21,0.0
A3,A3,0.2,0.0,0.0
A10,A27,0.35,0.03,0.0
A7,A54,0.0,0.0,0.35
A1,A58,0.22,0.01,0.42
A10,A53,0.06,0.07,0.0
A10,A34,0.0,0.01,0.0
A2,A326,0.23,0.16,0.0
A4,A27,0.1,0.04,0.0
A4,A98,0.04,0.0,0.0
A2,A285,0.01,0.0,0.0
A5,A177,0.0,0.0,0.06
A11,A58,0.1,0.07,0.02
A10,A80,0.03,0.02,0.0
A6,A37,0.02,0.05,0.0
A6,A60,0.54,0.19,0.0
A6,A273,0.0,0.0,0.01
A7,A6,0.11,0.04,0.0
A7,A33,1.17,0.2,0.04
A6,A35,0.52,0.41,0.0
A4,A3,1.98,1.47,0.0
A6,A10,0.02,0.01,0.0
A6,A90,0.09,0.06,0.0
,A10,0.02,0.01,0.0
A6,A25,0.29,0.07,0.0
A8,A160,0.0,0.0,0.44
A6,A15,0.46,0.36,0.0
A7,A245,0.1,0.0,0.04
A8,A7,0.28,0.03,0.17
A4,A51,0.06,0.02,0.0
A5,A194,0.0,0.0,0.02
A11,A235,0.15,0.06,0.0
A1,A327,0.02,0.01,0.0
A10,A149,0.18,0.19,0.0
A10,A25,0.12,0.0,0.0
A10,A269,0.0,0.02,0.0
A8,A76,0.0,0.03,0.0
A1,A14,0.0,0.0,0.22
A6,A7,0.2,0.0,0.08
A11,A25,0.0,0.02,0.0
A6,A51,0.57,0.39,0.02
A9,A328,0.13,0.01,0.0
A6,A37,0.09,0.1,0.0
A3,A27,0.0,0.02,0.0
A4,A37,0.13,0.0,0.0
